,GRID_ID,year,hom_ct,bldg_ct,hom_rt,geometry,last_wave_end,longest_gap,max_amp
90678,X-15,1993,15.0,896.1376118416393,0.016738500651896,"POLYGON ((-87.72683297186643 41.87867857809118, -87.72983693117146 41.87347556795095, -87.73584484978153 41.87347556795095, -87.73884880908656 41.87867857809118, -87.73584484978153 41.88388158823125, -87.72983693117146 41.88388158823125, -87.72683297186643 41.87867857809118))",2017.0,0.0,20
90948,AF-4,1993,2.0,792.5864103097323,0.002523384168571,"POLYGON ((-87.6547379485458 41.993144801175106, -87.65774190785083 41.98794179103487, -87.6637498264609 41.98794179103487, -87.66675378576588 41.993144801175106, -87.6637498264609 41.99834781131517, -87.65774190785083 41.99834781131517, -87.6547379485458 41.993144801175106))",2001.0,16.0,24
91050,AM-24,1993,0.0,476.035180739819,0.0,"POLYGON ((-87.59165480314022 41.77982138542768, -87.59465876244525 41.774618375287616, -87.60066668105532 41.774618375287616, -87.60367064036029 41.77982138542768, -87.60066668105532 41.785024395567916, -87.59465876244525 41.785024395567916, -87.59165480314022 41.77982138542768))",2013.0,4.0,20
91410,AJ-21,1994,10.0,234.26232677555873,0.042687188066653,"POLYGON ((-87.61869043688546 41.816242456408986, -87.62169439619049 41.81103944626875, -87.62770231480056 41.81103944626875, -87.63070627410559 41.816242456408986, -87.62770231480056 41.82144546654905, -87.62169439619049 41.82144546654905, -87.61869043688546 41.816242456408986))",2012.0,5.0,24
91411,AK-21,1994,5.0,608.347939988615,0.008218980736737,"POLYGON ((-87.60967855897036 41.81103944626875, -87.61268251827539 41.805836436128686, -87.61869043688546 41.805836436128686, -87.62169439619049 41.81103944626875, -87.61869043688546 41.816242456408986, -87.61268251827539 41.816242456408986, -87.60967855897036 41.81103944626875))",2017.0,0.0,23
91441,AJ-19,1994,1.0,201.23138145981628,0.004969403841218,"POLYGON ((-87.61869043688546 41.83705449696964, -87.62169439619049 41.83185148682958, -87.62770231480056 41.83185148682958, -87.63070627410559 41.83705449696964, -87.62770231480056 41.84225750710988, -87.62169439619049 41.84225750710988, -87.61869043688546 41.83705449696964))",1994.0,23.0,25
91464,Z-17,1994,4.0,861.5140946869104,0.00464298846028,"POLYGON ((-87.70880921603629 41.85786653753041, -87.71181317534132 41.85266352739018, -87.71782109395139 41.85266352739018, -87.72082505325636 41.85786653753041, -87.71782109395139 41.86306954767065, -87.71181317534132 41.86306954767065, -87.70880921603629 41.85786653753041))",2017.0,0.0,23
91499,X-15,1994,10.0,893.202112831742,0.011195674367917,"POLYGON ((-87.72683297186643 41.87867857809118, -87.72983693117146 41.87347556795095, -87.73584484978153 41.87347556795095, -87.73884880908656 41.87867857809118, -87.73584484978153 41.88388158823125, -87.72983693117146 41.88388158823125, -87.72683297186643 41.87867857809118))",2017.0,0.0,20
91769,AF-4,1994,4.0,777.6653373397872,0.005143600734068,"POLYGON ((-87.6547379485458 41.993144801175106, -87.65774190785083 41.98794179103487, -87.6637498264609 41.98794179103487, -87.66675378576588 41.993144801175106, -87.6637498264609 41.99834781131517, -87.65774190785083 41.99834781131517, -87.6547379485458 41.993144801175106))",2001.0,16.0,24
91871,AM-24,1994,5.0,476.99223198824245,0.010482351000054,"POLYGON ((-87.59165480314022 41.77982138542768, -87.59465876244525 41.774618375287616, -87.60066668105532 41.774618375287616, -87.60367064036029 41.77982138542768, -87.60066668105532 41.785024395567916, -87.59465876244525 41.785024395567916, -87.59165480314022 41.77982138542768))",2013.0,4.0,20
92231,AJ-21,1995,2.0,228.0701223967353,0.008769232808675,"POLYGON ((-87.61869043688546 41.816242456408986, -87.62169439619049 41.81103944626875, -87.62770231480056 41.81103944626875, -87.63070627410559 41.816242456408986, -87.62770231480056 41.82144546654905, -87.62169439619049 41.82144546654905, -87.61869043688546 41.816242456408986))",2012.0,5.0,24
92232,AK-21,1995,2.0,608.7264561422339,0.003285548015565,"POLYGON ((-87.60967855897036 41.81103944626875, -87.61268251827539 41.805836436128686, -87.61869043688546 41.805836436128686, -87.62169439619049 41.81103944626875, -87.61869043688546 41.816242456408986, -87.61268251827539 41.816242456408986, -87.60967855897036 41.81103944626875))",2017.0,0.0,23
92262,AJ-19,1995,0.0,207.45795985882123,0.0,"POLYGON ((-87.61869043688546 41.83705449696964, -87.62169439619049 41.83185148682958, -87.62770231480056 41.83185148682958, -87.63070627410559 41.83705449696964, -87.62770231480056 41.84225750710988, -87.62169439619049 41.84225750710988, -87.61869043688546 41.83705449696964))",1994.0,23.0,25
92285,Z-17,1995,4.0,867.2822916792363,0.004612108466155,"POLYGON ((-87.70880921603629 41.85786653753041, -87.71181317534132 41.85266352739018, -87.71782109395139 41.85266352739018, -87.72082505325636 41.85786653753041, -87.71782109395139 41.86306954767065, -87.71181317534132 41.86306954767065, -87.70880921603629 41.85786653753041))",2017.0,0.0,23
92320,X-15,1995,7.0,890.2666138218448,0.007862813107132,"POLYGON ((-87.72683297186643 41.87867857809118, -87.72983693117146 41.87347556795095, -87.73584484978153 41.87347556795095, -87.73884880908656 41.87867857809118, -87.73584484978153 41.88388158823125, -87.72983693117146 41.88388158823125, -87.72683297186643 41.87867857809118))",2017.0,0.0,20
92590,AF-4,1995,2.0,762.7442643698421,0.002622110835081,"POLYGON ((-87.6547379485458 41.993144801175106, -87.65774190785083 41.98794179103487, -87.6637498264609 41.98794179103487, -87.66675378576588 41.993144801175106, -87.6637498264609 41.99834781131517, -87.65774190785083 41.99834781131517, -87.6547379485458 41.993144801175106))",2001.0,16.0,24
92692,AM-24,1995,5.0,477.94928323666596,0.010461361017512,"POLYGON ((-87.59165480314022 41.77982138542768, -87.59465876244525 41.774618375287616, -87.60066668105532 41.774618375287616, -87.60367064036029 41.77982138542768, -87.60066668105532 41.785024395567916, -87.59465876244525 41.785024395567916, -87.59165480314022 41.77982138542768))",2013.0,4.0,20
93052,AJ-21,1996,8.0,228.7730567702156,0.034969152893015,"POLYGON ((-87.61869043688546 41.816242456408986, -87.62169439619049 41.81103944626875, -87.62770231480056 41.81103944626875, -87.63070627410559 41.816242456408986, -87.62770231480056 41.82144546654905, -87.62169439619049 41.82144546654905, -87.61869043688546 41.816242456408986))",2012.0,5.0,24
93053,AK-21,1996,3.0,610.9982568651501,0.004909997641224,"POLYGON ((-87.60967855897036 41.81103944626875, -87.61268251827539 41.805836436128686, -87.61869043688546 41.805836436128686, -87.62169439619049 41.81103944626875, -87.61869043688546 41.816242456408986, -87.61268251827539 41.816242456408986, -87.60967855897036 41.81103944626875))",2017.0,0.0,23
93083,AJ-19,1996,0.0,214.43519900238786,0.0,"POLYGON ((-87.61869043688546 41.83705449696964, -87.62169439619049 41.83185148682958, -87.62770231480056 41.83185148682958, -87.63070627410559 41.83705449696964, -87.62770231480056 41.84225750710988, -87.62169439619049 41.84225750710988, -87.61869043688546 41.83705449696964))",1994.0,23.0,25
93106,Z-17,1996,6.0,867.4117057246616,0.006917130539514,"POLYGON ((-87.70880921603629 41.85786653753041, -87.71181317534132 41.85266352739018, -87.71782109395139 41.85266352739018, -87.72082505325636 41.85786653753041, -87.71782109395139 41.86306954767065, -87.71181317534132 41.86306954767065, -87.70880921603629 41.85786653753041))",2017.0,0.0,23
93141,X-15,1996,20.0,891.7701588215236,0.022427303495365,"POLYGON ((-87.72683297186643 41.87867857809118, -87.72983693117146 41.87347556795095, -87.73584484978153 41.87347556795095, -87.73884880908656 41.87867857809118, -87.73584484978153 41.88388158823125, -87.72983693117146 41.88388158823125, -87.72683297186643 41.87867857809118))",2017.0,0.0,20
93411,AF-4,1996,0.0,771.4352510242729,0.0,"POLYGON ((-87.6547379485458 41.993144801175106, -87.65774190785083 41.98794179103487, -87.6637498264609 41.98794179103487, -87.66675378576588 41.993144801175106, -87.6637498264609 41.99834781131517, -87.65774190785083 41.99834781131517, -87.6547379485458 41.993144801175106))",2001.0,16.0,24
93513,AM-24,1996,2.0,484.57541824287233,0.004127324508644,"POLYGON ((-87.59165480314022 41.77982138542768, -87.59465876244525 41.774618375287616, -87.60066668105532 41.774618375287616, -87.60367064036029 41.77982138542768, -87.60066668105532 41.785024395567916, -87.59465876244525 41.785024395567916, -87.59165480314022 41.77982138542768))",2013.0,4.0,20
93873,AJ-21,1997,7.0,229.4759911436959,0.030504280491882,"POLYGON ((-87.61869043688546 41.816242456408986, -87.62169439619049 41.81103944626875, -87.62770231480056 41.81103944626875, -87.63070627410559 41.816242456408986, -87.62770231480056 41.82144546654905, -87.62169439619049 41.82144546654905, -87.61869043688546 41.816242456408986))",2012.0,5.0,24
93874,AK-21,1997,0.0,613.2700575880662,0.0,"POLYGON ((-87.60967855897036 41.81103944626875, -87.61268251827539 41.805836436128686, -87.61869043688546 41.805836436128686, -87.62169439619049 41.81103944626875, -87.61869043688546 41.816242456408986, -87.61268251827539 41.816242456408986, -87.60967855897036 41.81103944626875))",2017.0,0.0,23
93904,AJ-19,1997,0.0,221.4124381459545,0.0,"POLYGON ((-87.61869043688546 41.83705449696964, -87.62169439619049 41.83185148682958, -87.62770231480056 41.83185148682958, -87.63070627410559 41.83705449696964, -87.62770231480056 41.84225750710988, -87.62169439619049 41.84225750710988, -87.61869043688546 41.83705449696964))",1994.0,23.0,25
93927,Z-17,1997,2.0,867.541119770087,0.002305366229246,"POLYGON ((-87.70880921603629 41.85786653753041, -87.71181317534132 41.85266352739018, -87.71782109395139 41.85266352739018, -87.72082505325636 41.85786653753041, -87.71782109395139 41.86306954767065, -87.71181317534132 41.86306954767065, -87.70880921603629 41.85786653753041))",2017.0,0.0,23
93962,X-15,1997,7.0,893.2737038212024,0.007836343967203,"POLYGON ((-87.72683297186643 41.87867857809118, -87.72983693117146 41.87347556795095, -87.73584484978153 41.87347556795095, -87.73884880908656 41.87867857809118, -87.73584484978153 41.88388158823125, -87.72983693117146 41.88388158823125, -87.72683297186643 41.87867857809118))",2017.0,0.0,20
94232,AF-4,1997,2.0,780.1262376787039,0.002563687648747,"POLYGON ((-87.6547379485458 41.993144801175106, -87.65774190785083 41.98794179103487, -87.6637498264609 41.98794179103487, -87.66675378576588 41.993144801175106, -87.6637498264609 41.99834781131517, -87.65774190785083 41.99834781131517, -87.6547379485458 41.993144801175106))",2001.0,16.0,24
94334,AM-24,1997,2.0,491.20155324907876,0.004071648362614,"POLYGON ((-87.59165480314022 41.77982138542768, -87.59465876244525 41.774618375287616, -87.60066668105532 41.774618375287616, -87.60367064036029 41.77982138542768, -87.60066668105532 41.785024395567916, -87.59465876244525 41.785024395567916, -87.59165480314022 41.77982138542768))",2013.0,4.0,20
94694,AJ-21,1998,7.0,230.17892551717622,0.030411124668655,"POLYGON ((-87.61869043688546 41.816242456408986, -87.62169439619049 41.81103944626875, -87.62770231480056 41.81103944626875, -87.63070627410559 41.816242456408986, -87.62770231480056 41.82144546654905, -87.62169439619049 41.82144546654905, -87.61869043688546 41.816242456408986))",2012.0,5.0,24
94695,AK-21,1998,1.0,615.5418583109823,0.001624584886467,"POLYGON ((-87.60967855897036 41.81103944626875, -87.61268251827539 41.805836436128686, -87.61869043688546 41.805836436128686, -87.62169439619049 41.81103944626875, -87.61869043688546 41.816242456408986, -87.61268251827539 41.816242456408986, -87.60967855897036 41.81103944626875))",2017.0,0.0,23
94725,AJ-19,1998,0.0,228.3896772895211,0.0,"POLYGON ((-87.61869043688546 41.83705449696964, -87.62169439619049 41.83185148682958, -87.62770231480056 41.83185148682958, -87.63070627410559 41.83705449696964, -87.62770231480056 41.84225750710988, -87.62169439619049 41.84225750710988, -87.61869043688546 41.83705449696964))",1994.0,23.0,25
94748,Z-17,1998,5.0,867.6705338155123,0.005762555953137,"POLYGON ((-87.70880921603629 41.85786653753041, -87.71181317534132 41.85266352739018, -87.71782109395139 41.85266352739018, -87.72082505325636 41.85786653753041, -87.71782109395139 41.86306954767065, -87.71181317534132 41.86306954767065, -87.70880921603629 41.85786653753041))",2017.0,0.0,23
94783,X-15,1998,6.0,894.7772488208813,0.006705579525973,"POLYGON ((-87.72683297186643 41.87867857809118, -87.72983693117146 41.87347556795095, -87.73584484978153 41.87347556795095, -87.73884880908656 41.87867857809118, -87.73584484978153 41.88388158823125, -87.72983693117146 41.88388158823125, -87.72683297186643 41.87867857809118))",2017.0,0.0,20
95053,AF-4,1998,1.0,788.8172243331347,0.001267720796596,"POLYGON ((-87.6547379485458 41.993144801175106, -87.65774190785083 41.98794179103487, -87.6637498264609 41.98794179103487, -87.66675378576588 41.993144801175106, -87.6637498264609 41.99834781131517, -87.65774190785083 41.99834781131517, -87.6547379485458 41.993144801175106))",2001.0,16.0,24
95155,AM-24,1998,2.0,497.8276882552851,0.004017454326434,"POLYGON ((-87.59165480314022 41.77982138542768, -87.59465876244525 41.774618375287616, -87.60066668105532 41.774618375287616, -87.60367064036029 41.77982138542768, -87.60066668105532 41.785024395567916, -87.59465876244525 41.785024395567916, -87.59165480314022 41.77982138542768))",2013.0,4.0,20
95515,AJ-21,1999,9.0,230.88185989065653,0.038980974963829,"POLYGON ((-87.61869043688546 41.816242456408986, -87.62169439619049 41.81103944626875, -87.62770231480056 41.81103944626875, -87.63070627410559 41.816242456408986, -87.62770231480056 41.82144546654905, -87.62169439619049 41.82144546654905, -87.61869043688546 41.816242456408986))",2012.0,5.0,24
95516,AK-21,1999,3.0,617.8136590338984,0.004855833075447,"POLYGON ((-87.60967855897036 41.81103944626875, -87.61268251827539 41.805836436128686, -87.61869043688546 41.805836436128686, -87.62169439619049 41.81103944626875, -87.61869043688546 41.816242456408986, -87.61268251827539 41.816242456408986, -87.60967855897036 41.81103944626875))",2017.0,0.0,23
95546,AJ-19,1999,2.0,235.36691643308774,0.008497370957267,"POLYGON ((-87.61869043688546 41.83705449696964, -87.62169439619049 41.83185148682958, -87.62770231480056 41.83185148682958, -87.63070627410559 41.83705449696964, -87.62770231480056 41.84225750710988, -87.62169439619049 41.84225750710988, -87.61869043688546 41.83705449696964))",1994.0,23.0,25
95569,Z-17,1999,3.0,867.7999478609377,0.003457017953729,"POLYGON ((-87.70880921603629 41.85786653753041, -87.71181317534132 41.85266352739018, -87.71782109395139 41.85266352739018, -87.72082505325636 41.85786653753041, -87.71782109395139 41.86306954767065, -87.71181317534132 41.86306954767065, -87.70880921603629 41.85786653753041))",2017.0,0.0,23
95604,X-15,1999,5.0,896.28079382056,0.005578608885154,"POLYGON ((-87.72683297186643 41.87867857809118, -87.72983693117146 41.87347556795095, -87.73584484978153 41.87347556795095, -87.73884880908656 41.87867857809118, -87.73584484978153 41.88388158823125, -87.72983693117146 41.88388158823125, -87.72683297186643 41.87867857809118))",2017.0,0.0,20
95874,AF-4,1999,1.0,797.5082109875657,0.0012539055852,"POLYGON ((-87.6547379485458 41.993144801175106, -87.65774190785083 41.98794179103487, -87.6637498264609 41.98794179103487, -87.66675378576588 41.993144801175106, -87.6637498264609 41.99834781131517, -87.65774190785083 41.99834781131517, -87.6547379485458 41.993144801175106))",2001.0,16.0,24
95976,AM-24,1999,4.0,504.45382326149155,0.00792936799277,"POLYGON ((-87.59165480314022 41.77982138542768, -87.59465876244525 41.774618375287616, -87.60066668105532 41.774618375287616, -87.60367064036029 41.77982138542768, -87.60066668105532 41.785024395567916, -87.59465876244525 41.785024395567916, -87.59165480314022 41.77982138542768))",2013.0,4.0,20
96336,AJ-21,2000,12.0,231.58479426413683,0.051816873547895,"POLYGON ((-87.61869043688546 41.816242456408986, -87.62169439619049 41.81103944626875, -87.62770231480056 41.81103944626875, -87.63070627410559 41.816242456408986, -87.62770231480056 41.82144546654905, -87.62169439619049 41.82144546654905, -87.61869043688546 41.816242456408986))",2012.0,5.0,24
96337,AK-21,2000,4.0,620.0854597568145,0.006450723746318,"POLYGON ((-87.60967855897036 41.81103944626875, -87.61268251827539 41.805836436128686, -87.61869043688546 41.805836436128686, -87.62169439619049 41.81103944626875, -87.61869043688546 41.816242456408986, -87.61268251827539 41.816242456408986, -87.60967855897036 41.81103944626875))",2017.0,0.0,23
