address,year,x,y,exact_date
214 W Taylor,1891.000000000000000,-87.645771999999994,41.869529000000000, 
316 S Clark,1890.000000000000000,-87.630773000000005,41.875337000000002, 
86 S. Green st.,1891.000000000000000,-87.648410999999996,41.881112000000002, 
3644 LaSalle st.,1891.000000000000000,-87.629870999999994,41.828234000000002, 
271 31st st,1890.000000000000000,-87.624184999999997,41.838251000000000, 
35th & Halsted st.,1891.000000000000000,-87.646114999999995,41.830776999999998, 
674 Austin Ave.,1891.000000000000000,-87.677143000000001,41.889667000000003, 
210 W Adams,1890.000000000000000,-87.648947000000007,41.879131000000001, 
43rd & School st.,1891.000000000000000,-87.633529999999993,41.816313000000001, 
245 Ogden Ave,1891.000000000000000,-87.670394000000002,41.877949000000001, 
Beach St. and Taylor St.,1890.000000000000000,-87.635794000000004,41.869712999999997, 
346 W. 12th st.,1891.000000000000000,-87.650278000000000,41.866956000000002, 
315 W Madison,1891.000000000000000,-87.653818000000001,41.881799000000001, 
555 Clark st,1889.000000000000000,-87.630408000000003,41.868977999999998, 
Clark st. and Arcade Ct.,1891.000000000000000,-87.630933999999996,41.881343999999999, 
402 27th St.,1891.000000000000000,-87.630493999999999,41.844301000000002, 
193 N. Halsted st.,1891.000000000000000,-87.647445000000005,41.891544000000003, 
77 S. Halsted st.,1891.000000000000000,-87.647487999999996,41.881464000000001, 
11 N. Peoria st.,1891.000000000000000,-87.649709000000001,41.884875000000001, 
Washington Park Racetrack (61st and Cottage Grove),1891.000000000000000,-87.605891999999997,41.783937000000002, 
265 W. Randolph,1891.000000000000000,-87.651211000000004,41.884523000000002, 
Garfield Park Racetrack,1892.000000000000000,-87.717032000000003,41.881304000000000, 
488 State st.,1891.000000000000000,-87.627683000000005,41.870392000000002, 
2623 Hickory st.,1891.000000000000000,-87.657037000000003,41.845077000000003, 
11 Henry St.,1892.000000000000000,-87.646017999999998,41.862313999999998, 
Union st and Wisconsin Central R.R. tracks,1891.000000000000000,-87.644848999999994,41.860467999999997, 
38 Law Av.,1890.000000000000000,-87.643197000000001,41.874777999999999, 
1324 Lexington st.,1890.000000000000000,-87.693965000000006,41.871941999999997, 
Lake & Mogan sts.,1890.000000000000000,-87.652134000000004,41.885618000000001, 
62nd and Morgan sts.,1890.000000000000000,-87.649623000000005,41.781408999999996, 
Ashland Ave & 43rd st.,1890.000000000000000,-87.665190999999993,41.815913000000002, 
539 Root st.,1890.000000000000000,-87.637285000000006,41.818984000000000, 
Des Plaines and Jackson sts.,1890.000000000000000,-87.644001000000003,41.878013000000003, 
536 Sedgewick st.,1890.000000000000000,-87.638722999999999,41.913997999999999, 
977 Seminary,1890.000000000000000,-87.656650999999997,41.940905999999998, 
166 W. Madison st.,1890.000000000000000,-87.646286000000003,41.881822999999997, 
Corwith,1890.000000000000000,-87.704404999999994,41.822622000000003, 
725 W 14th st,1890.000000000000000,-87.669867999999994,41.863304999999997, 
41st and State st.,1889.000000000000000,-87.626299000000003,41.820103000000003, 
1112 stone Av.,1890.000000000000000,-87.651458000000005,41.807772999999997, 
444 26th st.,1890.000000000000000,-87.639087000000004,41.845500000000001, 
84th st and Commercial,1890.000000000000000,-87.551540000000003,41.742778999999999, 
34 29th st.,1889.000000000000000,-87.614315000000005,41.842295000000000, 
329 W. Polk st.,1890.000000000000000,-87.652283999999995,41.871934000000003, 
219 N. Centre Ave.,1890.000000000000000,-87.657465999999999,41.896911000000003, 
Mohawk and Eugene sts.,1889.000000000000000,-87.642295000000004,41.912849000000001, 
7109 Drexel Ave.,1890.000000000000000,-87.604271999999995,41.809516000000002, 
129 N. Clark st.,1890.000000000000000,-87.631245000000007,41.892637999999998, 
1887 W. 12th st.,1888.000000000000000,-87.715755999999999,41.866284999999998, 
923 W. Division st.,1890.000000000000000,-87.697839000000002,41.902867999999998, 
Keeney Ave. & Cortland st.,1890.000000000000000,-87.731323000000003,41.915211999999997, 
277 N. Carpenter st.,1889.000000000000000,-87.653507000000005,41.894889999999997, 
92 Ewing st.,1890.000000000000000,-87.641126000000000,41.871381999999997, 
83 Tilden Ave.,1890.000000000000000,-87.655062999999998,41.876136000000002, 
Peoria & Jackson sts.,1889.000000000000000,-87.649569999999997,41.877941000000000, 
241 S. Water st.,1890.000000000000000,-87.635247000000007,41.886839999999999, 
7046 Stony Island Av.,1890.000000000000000,-87.586409000000003,41.767223000000001, 
145 E. Chicago Av.,1889.000000000000000,-87.636769999999999,41.896639000000000, 
155 E. Randolph st.,1889.000000000000000,-87.632114000000001,41.884531000000003, 
63rd and Wabash Ave.,1890.000000000000000,-87.623733999999999,41.780040999999997, 
462 S Clark st.,1889.000000000000000,-87.630633000000003,41.870719000000001, 
2552 S. Halsted st.,1890.000000000000000,-87.646372000000000,41.846131999999997, 
518 State st.,1890.000000000000000,-87.627617999999998,41.868425999999999, 
387 S Clark st.,1889.000000000000000,-87.630557999999994,41.873843000000001, 
122-124 Clark st.,1890.000000000000000,-87.630976000000004,41.882694000000001, 
1607 Wabash Av.,1890.000000000000000,-87.625557999999998,41.859861000000002, 
12th and Jefferson sts.,1889.000000000000000,-87.642156000000000,41.867243999999999, 
404 W. Chicago Ave.,1890.000000000000000,-87.663580999999994,41.896183999999998, 
408 27th st.,1890.000000000000000,-87.631276999999997,41.844405000000002, 
604 Milwaukee Av.,1889.000000000000000,-87.658795999999995,41.898572000000001, 
Sholdto & Gurley sts.,1890.000000000000000,-87.653195999999994,41.872908000000002, 
16th & Brown,1890.000000000000000,-87.649772999999996,41.859893000000000, 
C.B. & Q.R.R. tracks near Morgan st,1889.000000000000000,-87.651565000000005,41.860627999999998, 
517 Clark st.,1890.000000000000000,-87.630375999999998,41.869216999999999, 
4628 Laflin st.,1890.000000000000000,-87.662368999999998,41.809868000000002, 
939 W. 19th st.,1889.000000000000000,-87.678719999999998,41.855738000000002, 
1519 State st.,1889.000000000000000,-87.627167999999998,41.861499000000002, 
Adams st. near Michigan Av.,1889.000000000000000,-87.624731999999995,41.879626999999999, 
Harrison and Clinton sts.,1889.000000000000000,-87.640953999999994,41.874409999999997, 
3759 Laurel st.,1889.000000000000000,-87.650792999999993,41.826067999999999, 
1511 State st.,1889.000000000000000,-87.627145999999996,41.861778999999999, 
Green and Randolph sts.,1889.000000000000000,-87.648539999999997,41.884427000000002, 
5623 Atlantic st.,1889.000000000000000,-87.632468000000003,41.822662000000001, 
3155 Archer Ave.,1889.000000000000000,-87.667068000000000,41.836700000000000, 
750 W. Harrison St .,1889.000000000000000,-87.670586999999998,41.874091000000000, 
3452 Auburn Ave.,1889.000000000000000,-87.648539999999997,41.831319999999998, 
241 Washburn Ave.,1889.000000000000000,-87.664568000000003,41.866021000000003, 
39 Milwaukee Ave.,1889.000000000000000,-87.641233000000000,41.886767999999996, 
24 Bishop Court,1889.000000000000000,-87.663646000000000,41.881959000000002, 
111 Brown st.,1889.000000000000000,-87.650052000000002,41.865054999999998, 
Congress & Halsted sts.,1888.000000000000000,-87.647188000000000,41.875416999999999, 
234 Fourth Av.,1888.000000000000000,-87.629549999999995,41.870711000000000, 
56 Sherman st.,1888.000000000000000,-87.633069000000006,41.875089000000003, 
"Blue Island Av., Near Hope st.",1888.000000000000000,-87.648775999999998,41.872461000000001, 
149 W. Jackson st.,1888.000000000000000,-87.646135999999998,41.877997000000001, 
398 S. Clark st.,1888.000000000000000,-87.630655000000004,41.872996000000001, 
105 Michigan st.,1888.000000000000000,-87.633111000000000,41.889994000000002, 
185 Sangamon st.,1890.000000000000000,-87.651071999999999,41.891640000000002, 
Archer av. & Quinn st.,1887.000000000000000,-87.653131000000002,41.843950000000000, 
State and 16th Sts.,1888.000000000000000,-87.627232000000006,41.860180999999997, 
188 Mather,1888.000000000000000,-87.645128000000000,41.872732999999997, 
2508 S. Park Ave.,1888.000000000000000,-87.617532999999995,41.847346000000002, 
464 State st.,1888.000000000000000,-87.627499999999998,41.872053000000001, 
38 W. Madison st.,1888.000000000000000,-87.626609999999999,41.882103000000001, 
Monadnock Building,1902.000000000000000,-87.629441999999997,41.878093000000000, 
801 Blue Island Ave.,1894.000000000000000,-87.667229000000006,41.851925999999999, 
Hastings St. & Throop St.,1902.000000000000000,-87.658968000000002,41.864272000000000, 
475 California Ave.,1895.000000000000000,-87.696089999999998,41.869624999999999, 
642 Milwaukee Ave.,1887.000000000000000,-87.660769999999999,41.899642000000000, 
337 E. 22nd st.,1887.000000000000000,-87.633262000000002,41.852764999999998, 
Indiana st. near Hoyne Ave.,1887.000000000000000,-87.679342000000005,41.890793000000002, 
54 Larrabee st.,1887.000000000000000,-87.642938999999998,41.898212000000001, 
138 W. Monroe st.,1887.000000000000000,-87.644741999999994,41.880504999999999, 
Main and Stearns sts,1887.000000000000000,-87.651500999999996,41.840488999999998, 
64 Blue Island Av.,1887.000000000000000,-87.648624999999996,41.872725000000003, 
2641 Hickory st.,1887.000000000000000,-87.657058000000006,41.844901000000000, 
408 31st st.,1887.000000000000000,-87.630257999999998,41.838282999999997, 
Austin Av. & Sangamon st.,1887.000000000000000,-87.651104000000004,41.890058000000003, 
Clark and S Water sts,1887.000000000000000,-87.631029999999996,41.886910999999998, 
233 Third Ave,1887.000000000000000,-87.628562000000002,41.869824000000001, 
95 Randolph St.,1887.000000000000000,-87.629485000000003,41.884450999999999, 
672 S. Throop st.,1886.000000000000000,-87.658786000000006,41.855761999999999, 
Forquer & Jefferson st.,1887.000000000000000,-87.642251999999999,41.870376000000000, 
508 E. 31st st,1886.000000000000000,-87.635558000000003,41.838138999999998, 
79 N. Clark st.,1887.000000000000000,-87.631062000000000,41.890689000000002, 
Desplaines and Randolph Sts.,1886.000000000000000,-87.644193999999999,41.884419000000001, 
55 Meridian st.,1886.000000000000000,-87.646682999999996,41.882454000000003, 
Madison and Desplaines,1886.000000000000000,-87.644119000000003,41.881815000000003, 
100 N. Ashland Av.,1886.000000000000000,-87.667142999999996,41.888700999999998, 
North Av and Crawford st,1886.000000000000000,-87.725358000000000,41.909958000000003, 
Jackson St. near State St.,1886.000000000000000,-87.627843999999996,41.878188999999999, 
Halsted & Taylor sts.,1886.000000000000000,-87.646866000000003,41.869656999999997, 
Walton and Ashland,1886.000000000000000,-87.667326000000003,41.898795000000000, 
99 S. Halsted st.,1886.000000000000000,-87.647273999999996,41.880648999999998, 
37 Austin Av.,1887.000000000000000,-87.644880999999998,41.890106000000003, 
321 W. Erie st.,1886.000000000000000,-87.661865000000006,41.893405000000001, 
3206 Archer Ave,1887.000000000000000,-87.668408999999997,41.835965000000002, 
Desplaines and Randolph Sts.,1886.000000000000000,-87.644193999999999,41.884435000000003, 
517 Clark st.,1887.000000000000000,-87.630450999999994,41.869456999999997, 
Peoria st. and Carroll Ave.,1886.000000000000000,-87.649912999999998,41.887774000000000, 
515 N. Halsted St.,1887.000000000000000,-87.648099999999999,41.904528999999997, 
924 S. Halsted st.,1886.000000000000000,-87.646479999999997,41.850495000000002, 
422 N. Lincoln st.,1887.000000000000000,-87.674654000000004,41.899377999999999, 
Archer Ave. & Hough Pl.,1886.000000000000000,-87.647712999999996,41.846666999999997, 
Archer Ave. & 22nd st.,1887.000000000000000,-87.634827999999999,41.852812999999998, 
Desplaines and Randolph Sts.,1886.000000000000000,-87.644183999999996,41.884435000000003, 
25th St. & Wentworth Av.,1887.000000000000000,-87.631996000000001,41.846547000000001, 
315 S. Clark st.,1886.000000000000000,-87.630730000000000,41.875799999999998, 
Desplaines and Randolph Sts.,1886.000000000000000,-87.644161999999994,41.884450999999999, 
Desplaines and Randolph Sts.,1886.000000000000000,-87.644204999999999,41.884450999999999, 
441 S. Clark,1886.000000000000000,-87.630633000000003,41.871574000000003, 
Desplaines and Randolph Sts.,1886.000000000000000,-87.644216000000000,41.884419000000001, 
Salt st. & Archer,1886.000000000000000,-87.647907000000004,41.846618999999997, 
476 Wabash Ave,1886.000000000000000,-87.625988000000007,41.872132999999998, 
150 4th Av.,1886.000000000000000,-87.629603000000003,41.872812000000003, 
62 Grand Ave,1886.000000000000000,-87.689610000000002,41.891520000000000, 
Indiana and 23rd St.,1885.000000000000000,-87.622231999999997,41.851126999999998, 
78 W. Harrison st.,1885.000000000000000,-87.639870999999999,41.874378000000000, 
135 4th Ave.,1885.000000000000000,-87.629614000000004,41.873587000000001, 
222 S. Clark St.,1885.000000000000000,-87.630911999999995,41.879067999999997, 
2529 Cologne st.,1885.000000000000000,-87.660984999999997,41.844118000000002, 
134 S. Desplaines st.,1885.000000000000000,-87.644065999999995,41.879786000000003, 
310 W. Monroe st,1885.000000000000000,-87.653560999999996,41.880346000000003, 
87 S. Halstead St.,1884.000000000000000,-87.647424000000001,41.880985000000003, 
Halsted & 19th st.,1885.000000000000000,-87.646630000000002,41.856721000000000, 
1544 34th st.,1885.000000000000000,-87.676134000000005,41.832191000000002, 
519 S. Clark st.,1885.000000000000000,-87.630633000000003,41.869401000000003, 
282 S. Canal st.,1885.000000000000000,-87.639140999999995,41.868186999999999, 
188 Southport Ave,1885.000000000000000,-87.663162999999997,41.922325000000001, 
60 Milton Av.,1885.000000000000000,-87.639945999999995,41.897964999999999, 
Elston Ave and Division st.,1885.000000000000000,-87.658323999999993,41.903514999999999, 
126 Pacific Ave.,1885.000000000000000,-87.631652000000003,41.873811000000003, 
36 Finnell st.,1885.000000000000000,-87.634452999999993,41.852110000000003, 
144 W. Lake st.,1886.000000000000000,-87.645020000000002,41.885665000000003, 
139 Napoleon Pl,1885.000000000000000,-87.638422000000006,41.842671000000003, 
Wright and Canal Sts.,1886.000000000000000,-87.639077000000000,41.862465999999998, 
9 Gold st.,1885.000000000000000,-87.649890999999997,41.874074999999998, 
Desplaines and Randolph Sts.,1886.000000000000000,-87.644161999999994,41.884450999999999, 
350 Wells st.,1885.000000000000000,-87.634462999999997,41.901926000000003, 
159 W. Division St,1883.000000000000000,-87.665233999999998,41.903371000000000, 
165 Augusta st.,1885.000000000000000,-87.664472000000004,41.899706000000002, 
95th St. and Illinois Central tracks,1883.000000000000000,-87.604422999999997,41.722002000000003, 
507 S. Clark st.,1885.000000000000000,-87.630568999999994,41.869712999999997, 
564 N. Halsted st.,1883.000000000000000,-87.648143000000005,41.906517000000001, 
137 Larabee st.,1885.000000000000000,-87.643079000000000,41.901167000000001, 
30 N. Oakley st.,1883.000000000000000,-87.684116000000003,41.885345999999998, 
609 Fulton St.,1885.000000000000000,-87.671113000000005,41.886831999999998, 
Huron & Carpenter sts.,1883.000000000000000,-87.653527999999994,41.894402999999997, 
Halsted & Adams,1885.000000000000000,-87.647283999999999,41.879227000000000, 
303 S Jefferson,1883.000000000000000,-87.642446000000007,41.873610999999997, 
1170 Fulton St.,1885.000000000000000,-87.692291999999995,41.886544000000001, 
578 Wells st.,1883.000000000000000,-87.634732000000000,41.910198000000001, 
Clark and Van Buren Sts.,1885.000000000000000,-87.630740000000003,41.876871000000001, 
2547 Archer Av,1884.000000000000000,-87.647789000000003,41.846603000000002, 
32 W. Madison st.,1885.000000000000000,-87.640128000000004,41.881878999999998, 
244 LaSalle st.,1884.000000000000000,-87.632660999999999,41.897644999999997, 
Milwaukee Av. & Leavitt st.,1884.000000000000000,-87.682400000000001,41.913583000000003, 
Walnut & Paulina sts.,1883.000000000000000,-87.669449999999998,41.886073000000003, 
1289 Wabash Av.,1884.000000000000000,-87.625761999999995,41.866005000000001, 
249 W. Kinzie st.,1883.000000000000000,-87.652079999999998,41.889012000000001, 
Gurley & May sts.,1884.000000000000000,-87.655309000000003,41.872979999999998, 
Adams and LaSalle st.,1883.000000000000000,-87.632284999999996,41.879403000000003, 
3256 Butterfield st.,1884.000000000000000,-87.628927000000004,41.835365000000003, 
Ashland and Milwaukee Ave.,1883.000000000000000,-87.667551000000003,41.904082000000002, 
Polk and Fourth,1884.000000000000000,-87.629656999999995,41.872284999999998, 
36th & Wabash,1883.000000000000000,-87.624506999999994,41.829745000000003, 
142 Illinois st.,1885.000000000000000,-87.632059999999996,41.890777000000000, 
1061 Milwaukee Av,1883.000000000000000,-87.673204999999996,41.907659000000002, 
Indiana and Desplaines Sts,1885.000000000000000,-87.644366000000005,41.891240000000003, 
642 Noble st.,1882.000000000000000,-87.662616000000000,41.904273000000003, 
Clinton & Washington st.,1882.000000000000000,-87.641255000000001,41.883164999999998, 
61st and State Sts,1882.000000000000000,-87.625407999999993,41.783225000000002, 
Wright & Morgan st.,1882.000000000000000,-87.650857000000002,41.861778999999999, 
315 Division st.,1882.000000000000000,-87.638637000000003,41.903793999999998, 
126 Pacific Av.,1883.000000000000000,-87.631694999999993,41.873603000000003, 
"16th st., near Clark",1882.000000000000000,-87.629957000000005,41.860132999999998, 
213 Southport Av,1883.000000000000000,-87.663206000000002,41.923203000000001, 
"Brown St., near 16th st.",1882.000000000000000,-87.650310000000005,41.859909000000002, 
Throop and Kansas sts.,1883.000000000000000,-87.659193000000002,41.867770999999998, 
250 S. Halsted st.,1882.000000000000000,-87.647220000000004,41.874698000000002, 
119 4th av.,1883.000000000000000,-87.629688999999999,41.874195000000000, 
Wells & Kinzie,1882.000000000000000,-87.634045000000000,41.889147999999999, 
Desplaines & Dekoven sts.,1883.000000000000000,-87.643732999999997,41.868921999999998, 
125 DeKoven st.,1882.000000000000000,-87.641007999999999,41.868986000000000, 
172 4th Ave.,1883.000000000000000,-87.629570999999999,41.872132999999998, 
213 W. Madison,1882.000000000000000,-87.648775999999998,41.881774999999998, 
114 W. Lake St.,1882.000000000000000,-87.643679000000006,41.885705000000002, 
30 W. Madison st.,1883.000000000000000,-87.640225000000001,41.881878999999998, 
99 S. Clinton st,1882.000000000000000,-87.641200999999995,41.881095999999999, 
2524 Emerald Av.,1882.000000000000000,-87.645503000000005,41.847275000000003, 
1925 Wentworth Ave.,1883.000000000000000,-87.631834999999995,41.856273000000002, 
Chicago Av. & Wood st.,1882.000000000000000,-87.672174999999996,41.895983999999999, 
1326 State st.,1882.000000000000000,-87.627329000000003,41.861274999999999, 
257 S. Canal St.,1882.000000000000000,-87.639612999999997,41.875832000000003, 
Rush St bridge,1882.000000000000000,-87.625321999999997,41.889180000000003, 
817 W. Kinzie St,1882.000000000000000,-87.681016000000000,41.888533000000002, 
Rogers Park,1882.000000000000000,-87.686948999999998,42.014164999999998, 
"William st., near Cenre Av.",1882.000000000000000,-87.656919000000002,41.876032000000002, 
401 S. Clark st.,1882.000000000000000,-87.630600999999999,41.872836000000000, 
101 Desplaines St,1882.000000000000000,-87.644086999999999,41.880848999999998, 
Clinton St. / Van Buren St.,1882.000000000000000,-87.641019000000000,41.876750999999999, 
207 Dearborn st,1882.000000000000000,-87.629312999999996,41.879595000000002, 
Green and Kinzie Sts.,1882.000000000000000,-87.648711000000006,41.889012000000001, 
Van Buren & La Salle,1882.000000000000000,-87.632103000000001,41.876846999999998, 
Holt and Bradley,1882.000000000000000,-87.664997999999997,41.904305000000001, 
16th & State sts.,1882.000000000000000,-87.627381999999997,41.860213000000002, 
37 W. Washington st.,1882.000000000000000,-87.640739999999994,41.883253000000003, 
2616 Wentworth Ave.,1882.000000000000000,-87.631867000000000,41.845092999999999, 
Randolph & La Salle sts.,1882.000000000000000,-87.632402999999996,41.884459000000000, 
Fisk and 18th St.,1882.000000000000000,-87.653496000000004,41.858007000000001, 
59 Monroe St (Palmer House),1882.000000000000000,-87.627661000000003,41.880569000000001, 
Root st. near Butterfield st.,1882.000000000000000,-87.628283999999994,41.819184000000000, 
1537 Michigan Ave,1882.000000000000000,-87.623970999999997,41.861052000000001, 
487 W. Madison st,1882.000000000000000,-87.661865000000006,41.881568000000001, 
California and 26th,1882.000000000000000,-87.695231000000007,41.844692999999999, 
174 W. Monroe st.,1882.000000000000000,-87.646555000000006,41.880513000000001, 
553 S. Clark st.,1881.000000000000000,-87.630589999999998,41.868155000000002, 
2504 Wentworth Ave.,1882.000000000000000,-87.632135000000005,41.846339000000000, 
167 Clark st,1882.000000000000000,-87.630891000000005,41.881208000000001, 
3055 Lock st.,1882.000000000000000,-87.660148000000007,41.838858000000002, 
13th Place and Centre Av.,1882.000000000000000,-87.656726000000006,41.866061000000002, 
479 Clark St.,1881.000000000000000,-87.630526000000003,41.870384000000001, 
2644 Cottage Grove Ave.,1881.000000000000000,-87.616266999999993,41.844580999999998, 
Madison/State,1881.000000000000000,-87.627983000000000,41.882134999999998, 
Waldheim Cemetery Road,1881.000000000000000,-87.805780999999996,41.854475000000001, 
264 Milwaukee Av.,1881.000000000000000,-87.649505000000005,41.892367000000000, 
71 14th st.,1881.000000000000000,-87.625183000000007,41.864096000000004, 
405 W Lake st,1881.000000000000000,-87.658657000000005,41.885458000000000, 
Quincy & Desplaines st.,1881.000000000000000,-87.644032999999993,41.878571999999998, 
195 S. Clark st.,1881.000000000000000,-87.630815999999996,41.880113999999999, 
291 4th Av.,1881.000000000000000,-87.659729999999996,41.892550000000000, 
12th & State sts.,1881.000000000000000,-87.627607999999995,41.867500000000000, 
1621 Clark St.,1881.000000000000000,-87.630301000000003,41.859805000000001, 
11 Michigan Av,1881.000000000000000,-87.624679000000000,41.888013999999998, 
20th St. / Oakley Ave.,1881.000000000000000,-87.683301000000000,41.854762999999998, 
400 S. Clark st.,1880.000000000000000,-87.630644000000004,41.872748999999999, 
549 S. Clark st.,1880.000000000000000,-87.630589999999998,41.868074999999997, 
75 W. Kinzie St.,1880.000000000000000,-87.643754000000001,41.889052000000000, 
209 Fulton st.,1880.000000000000000,-87.649709000000001,41.886775999999998, 
394 S Clark st,1880.000000000000000,-87.630633000000003,41.872956000000002, 
38th st. near Tucker st.,1881.000000000000000,-87.646446999999995,41.825564000000000, 
477 Wells st.,1881.000000000000000,-87.634549000000007,41.906436999999997, 
375 Wabash Av.,1881.000000000000000,-87.625988000000007,41.874170999999997, 
37th & Halsted st.,1881.000000000000000,-87.646007999999995,41.827106999999998, 
42 S. Clark st.,1881.000000000000000,-87.630998000000005,41.885258000000000, 
50 Rebecca st.,1881.000000000000000,-87.651415000000000,41.860956000000002, 
542 Wabash Av.,1881.000000000000000,-87.625901999999996,41.869033999999999, 
237 N. Carpenter St.,1880.000000000000000,-87.653496000000004,41.893365000000003, 
439 State st.,1880.000000000000000,-87.627447000000004,41.871901999999999, 
2921 Deering St.,1881.000000000000000,-87.657680999999997,41.841791999999998, 
793 Cottage Grove Av.,1880.000000000000000,-87.608305999999999,41.826690999999997, 
Harrison St. near Clark,1880.000000000000000,-87.630911999999995,41.874505999999997, 
129 N Halsted St.,1880.000000000000000,-87.647542000000001,41.889235999999997, 
30 State St.,1878.000000000000000,-87.628005000000002,41.885649000000001, 
1517 S. Halsted st.,1880.000000000000000,-87.646061000000003,41.828482000000001, 
26th st. & Cottage Grove Av.,1878.000000000000000,-87.615022999999994,41.845092999999999, 
Laurel st. and 38th Court,1880.000000000000000,-87.650782000000007,41.825539999999997, 
Wells & Ontario sts.,1878.000000000000000,-87.634088000000006,41.893205000000002, 
210 Clybourne Av.,1880.000000000000000,-87.644548000000000,41.907283999999997, 
1828 Wabash Av,1878.000000000000000,-87.625085999999996,41.832127999999997, 
153 Blue Island av,1880.000000000000000,-87.651329000000004,41.868954000000002, 
179 Madison st,1879.000000000000000,-87.633047000000005,41.881974999999997, 
1056 W. Madison st.,1880.000000000000000,-87.687720999999996,41.881176000000004, 
32 DeKalb st.,1879.000000000000000,-87.677989999999994,41.872357000000001, 
103 Ewing st.,1880.000000000000000,-87.642049000000000,41.871279000000001, 
16th & Jefferson sts.,1879.000000000000000,-87.641931000000000,41.859949000000000, 
41 W. Indiana st.,1880.000000000000000,-87.645267000000004,41.891184000000003, 
427 N. Clark st.,1879.000000000000000,-87.631372999999996,41.902884000000000, 
559 State st.,1880.000000000000000,-87.627350000000007,41.868538000000001, 
794 Archer Av,1879.000000000000000,-87.662336999999994,41.839489999999998, 
396 S. Clark st.,1880.000000000000000,-87.630600999999999,41.873044000000000, 
80 W. 19th st.,1879.000000000000000,-87.649343999999999,41.856721000000000, 
187 N. Halsted st.,1880.000000000000000,-87.647585000000007,41.891407999999998, 
211 W. Polk St.,1879.000000000000000,-87.646135999999998,41.871957999999999, 
543 Archer Av.,1880.000000000000000,-87.651812000000007,41.844509000000002, 
Erie st. at the west end of bridge,1879.000000000000000,-87.644065999999995,41.893756000000003, 
53 Farrell St.,1879.000000000000000,-87.654870000000003,41.842903000000000, 
87 W. Polk st.,1879.000000000000000,-87.639827999999994,41.872022000000001, 
446 Marshfield Ave.,1878.000000000000000,-87.667766000000000,41.870040000000003, 
Willow St. near Ogden's Grove,1879.000000000000000,-87.655169999999998,41.912641000000001, 
537 S Union St.,1878.000000000000000,-87.644924000000003,41.862738000000000, 
439 State st,1880.000000000000000,-87.627640000000000,41.872157000000001, 
Harrison & State sts.,1877.000000000000000,-87.627596999999994,41.874450000000003, 
Wright and Brown sts.,1877.000000000000000,-87.650439000000006,41.861969999999999, 
Liberty & Jefferson st.,1878.000000000000000,-87.642144999999999,41.864319999999999, 
166 W 19th st,1878.000000000000000,-87.653614000000005,41.856656999999998, 
150 N. Jefferson St.,1877.000000000000000,-87.642917999999995,41.890042000000001, 
208 Blue Island Avenue,1878.000000000000000,-87.652390999999994,41.868386000000001, 
17 Cottage Grove Av.,1877.000000000000000,-87.621846000000005,41.852381000000001, 
Hope st. & Blue Island Ave.,1878.000000000000000,-87.647703000000007,41.872292999999999, 
Wesson st. & Chicago Ave.,1877.000000000000000,-87.642499000000001,41.896566999999997, 
113 Sebor st.,1878.000000000000000,-87.641416000000007,41.874034999999999, 
Adelphi Theatre (Dearborn and Monroe),1877.000000000000000,-87.629592000000002,41.880792999999997, 
37th and Butterfield,1878.000000000000000,-87.627360999999993,41.827362999999998, 
49 S. Clark,1877.000000000000000,-87.630955000000000,41.883724000000001, 
Desplaines and Adams sts.,1878.000000000000000,-87.643991000000000,41.879306999999997, 
Clark & Van Buren Sts.,1877.000000000000000,-87.630664999999993,41.876975000000002, 
12 W. 15th st,1878.000000000000000,-87.638304000000005,41.861251000000003, 
Millard Av and 23rd st,1877.000000000000000,-87.716044999999994,41.849679999999999, 
46th st & Wentworth,1878.000000000000000,-87.630858000000003,41.810915999999999, 
162 N. Sangamon,1877.000000000000000,-87.651146999999995,41.891168999999998, 
360 W. Congress st.,1878.000000000000000,-87.658732000000001,41.875304999999997, 
32 Smith st.,1877.000000000000000,-87.667326000000003,41.881065000000000, 
494 State St.,1878.000000000000000,-87.627436000000003,41.870080000000002, 
120 S Franklin,1877.000000000000000,-87.635364999999993,41.881033000000002, 
DesPlaines and Lake St.,1878.000000000000000,-87.644204999999999,41.885736999999999, 
Canal & Barber sts.,1877.000000000000000,-87.639066000000000,41.862057999999998, 
8 Meridian st.,1877.000000000000000,-87.644386999999995,41.882510000000003, 
38 W Lake st,1875.000000000000000,-87.640900999999999,41.885713000000003, 
224 Fulton st.,1877.000000000000000,-87.650792999999993,41.886735999999999, 
58 W. Madison St.,1875.000000000000000,-87.641469000000001,41.881855000000002, 
Halsted st. viaduct,1877.000000000000000,-87.646737000000002,41.860452000000002, 
81 W. Washington,1875.000000000000000,-87.642917999999995,41.883164999999998, 
Robey & Kinzie sts.,1877.000000000000000,-87.676821000000004,41.888540999999996, 
105 W. Lake st.,1875.000000000000000,-87.643476000000007,41.885680999999998, 
127 Fourth Ave.,1877.000000000000000,-87.629603000000003,41.873212000000002, 
Randolph St. near Dearborn,1866.000000000000000,-87.629667999999995,41.884467000000001, 
268 Grove st.,1875.000000000000000,-87.638893999999993,41.852901000000003, 
43 De Puyster St.,1872.000000000000000,-87.645320999999996,41.874858000000003, 
247 S. Halsted st.,1876.000000000000000,-87.647262999999995,41.874786000000000, 
808 Archer Ave.,1874.000000000000000,-87.662830000000000,41.839193999999999, 
129 4th Av.,1876.000000000000000,-87.629634999999993,41.873075999999998, 
